id,chapter_id,number,text,name,url
3-77-060,3-77,060, ,3.77.060 Reserved.,/article/14980
3-77-070,3-77,070, ,3.77.070  Removal.,/article/679171
3-77-080,3-77,080, ,3.77.080  Staff and Delegation.,/article/679172
3-77-090,3-77,090, ,3.77.090 Reserved.,/article/14983
3-77-100,3-77,100, ,3.77.100 Office Facilities and Administration.,/article/14984
3-77-110,3-77,110, ,3.77.110  Powers and Duties.,/article/679173
3-77-120,3-77,120, ,3.77.120  Investigations of Complaints.,/article/679174
3-77-130,3-77,130, ,3.77.130  Communications with Agency.,/article/679175
3-77-140,3-77,140, ,3.77.140 Communications with Complainant.,/article/15003
3-77-150,3-77,150, ,3.77.150  Procedure after Investigation.,/article/679176
3-77-160,3-77,160, ,3.77.160  Informing Community Members.,/article/679177
3-77-170,3-77,170, ,3.77.170  Reports.,/article/679178
3-77-180,3-77,180, ,3.77.180 Reserved.,/article/15007
3-77-190,3-77,190, ,3.77.190  Duty to Cooperate.,/article/679179
3-77-200,3-77,200, ,3.77.200  Ombudsman Immunities.,/article/679180
3-77-210,3-77,210, ,3.77.210 Reprisals Prohibited.,/article/15010
3-77-220,3-77,220, ,3.77.220 Relationship to Other Laws,/article/15011
3-77-230,3-77,230, ,3.77.230 Effective Date,/article/15012
3-78-010,3-78,010, ,3.78.010 Authorization for Payment.,/article/733559
3-78-020,3-78,020, ,3.78.020  Title Reports.,/article/15014
3-78-030,3-78,030, ,3.78.030  Clearing of Title.,/article/15015
3-78-040,3-78,040, ,3.78.040  Retaining Property with Cloud on Title.,/article/15016
3-80-010,3-80,010, ,3.80.010 Operations to Cease Upon Expiration of Permit.,/article/15017
3-80-020,3-80,020, ,3.80.020  Use of Park Property for Private Gardening Purposes.,/article/15018
3-82-010,3-82,010, ,3.82.010  Exceptions.,/article/15019
3-82-020,3-82,020, ,3.82.020  Bond of the City Treasurer.,/article/15020
3-82-030,3-82,030, ,3.82.030  City Auditor’s Bond.,/article/15021
3-84-010,3-84,010, ,3.84.010  Filing of Accident Report.,/article/15023
3-84-020,3-84,020, ,3.84.020  Form of Report.,/article/15028
3-84-030,3-84,030, ,3.84.030 Repair Shop Report.,/article/15029
3-84-040,3-84,040, ,3.84.040  Repair.,/article/15030
3-84-050,3-84,050, ,3.84.050  Billing of Charges.,/article/733560
3-86-010,3-86,010, ,3.86.010  Created Organization.,/article/471245
3-86-020,3-86,020, ,3.86.020  Procedure and Rules.,/article/15034
3-86-030,3-86,030, ,3.86.030   Duties.,/article/471246
3-88-010,3-88,010, ,3.88.010   Created - Organization.,/article/184178
3-88-020,3-88,020, ,3.88.020   Procedure and Rules.,/article/184179
3-88-030,3-88,030, ,3.88.030  Duties.,/article/184180
3-96-010,3-96,010, ,3.96.010  Purpose.,/article/692750
3-96-020,3-96,020, ,3.96.020  Definitions.,/article/692751
3-96-030,3-96,030, ,3.96.030  Neighborhood Associations.,/article/692753
3-96-040,3-96,040, ,3.96.040  Functions of District Coalitions.,/article/692756
3-96-050,3-96,050, ,3.96.050 Responsibility of City Agencies.,/article/15050
3-96-060,3-96,060, ,3.96.060  Responsibilities of the Office of Community & Civic Life.,/article/692760
3-98-010,3-98,010, ,3.98.010  Created - Organization.,/article/502427
3-98-020,3-98,020, ,3.98.020 Procedure and Rules.,/article/15057
3-98-030,3-98,030, ,3.98.030  Staff.,/article/502428
3-98-040,3-98,040, ,3.98.040 Contracts - Rates.,/article/15059
3-98-050,3-98,050, ,3.98.050 Eligibility.,/article/15060
3-98-060,3-98,060, ,3.98.060 Powers of Board.,/article/15061
3-98-080,3-98,080, ,3.98.080 Appeals.,/article/15062
3-99-005,3-99,005, ,3.99.005  Policy.,/article/531047
3-99-010,3-99,010, ,3.99.010  Covered Services and Agreements.,/article/531048
3-99-015,3-99,015, ,3.99.015  Compliance.,/article/531049
3-99-020,3-99,020, ,3.99.020  Adjustments.,/article/531050
3-99-030,3-99,030, ,3.99.030	Documentation of Fair Wage in Contracts.,/article/531052
3-100-100,3-100,100, ,"3.100.005 City Policies Relating to Equal Employment Opportunity, Affirmative Action and Civil Rights.",/article/15070
3-100-100,3-100,100, ,3.100.010 Affirmative Action Program.,/article/15071
3-100-100,3-100,100, ,3.100.011 Definitions.,/article/15072
3-100-100,3-100,100, ,3.100.012  Policy.,/article/15073
3-100-100,3-100,100, ,3.100.013  Objectives.,/article/15074
3-100-100,3-100,100, ,3.100.014  Management Commitment.,/article/15075
3-100-100,3-100,100, ,3.100.015 Regulatory Committee.,/article/15076
3-100-100,3-100,100, ,3.100.016  Bureau EEO Advisory Committees.,/article/15077
3-100-100,3-100,100, ,3.100.017  Reports and Audits.,/article/15078
3-100-100,3-100,100, ,3.100.018 Complaints of Discrimination.,/article/15079
3-100-100,3-100,100, ,3.100.019 Sanction.,/article/15080
3-100-100,3-100,100, ,3.100.020  Rules and Regulations.,/article/15081
3-100-100,3-100,100, ,3.100.021  Identification of Handicapped.,/article/15082
3-100-100,3-100,100, ,3.100.022  Management Commitment.,/article/15083
3-100-100,3-100,100, ,3.100.023 Objectives.,/article/15084
3-100-100,3-100,100, ,3.100.030  Contractor Equal Employment Opportunity Program.,/article/15085
3-100-100,3-100,100, ,3.100.031  Definitions.,/article/15086
3-100-100,3-100,100, ,3.100.032 Contracts with the City.,/article/15087
3-100-100,3-100,100, ,3.100.033  Franchises.,/article/15088
3-100-100,3-100,100, ,3.100.034 Certification of Contractors.,/article/15089
3-100-100,3-100,100, ,3.100.035  Rules and Regulations.,/article/15090
3-100-100,3-100,100, ,3.100.036 Compliance by Contractors.,/article/15091
3-100-100,3-100,100, ,3.100.037 Denial or Revocation of Certification.,/article/15092
3-100-100,3-100,100, ,3.100.038 Compatibility with Other Rules.,/article/15093
3-100-100,3-100,100, ,3.100.039 State of Emergency.,/article/15094
3-100-100,3-100,100, ,3.100.040 Exemptions.,/article/15095
3-100-100,3-100,100, ,3.100.041 Contracts with City.,/article/15096
3-100-100,3-100,100, ,3.100.042 Certification of Contractors.,/article/15097
3-100-100,3-100,100, ,3.100.043 Information Required.,/article/15098
3-100-100,3-100,100, ,3.100.044 Compliance Review.,/article/15099
3-100-100,3-100,100, ,"3.100.045 Denial, Suspension, Revocation",/article/15100
3-100-100,3-100,100, ,3.100.050  Nondiscrimination in Contracting.,/article/118404
3-100-100,3-100,100, ,3.100.051  Policy regarding Benefits.,/article/118405
3-100-100,3-100,100, ,3.100.052  Definitions.,/article/118406
3-100-100,3-100,100, ,3.100.053 Discrimination in the provision of benefits prohibited.,/article/118408
3-100-100,3-100,100, ,3.100.054  Limitations.,/article/118409
3-100-100,3-100,100, ,3.100.055  Powers and duties of the Director.,/article/118411
3-100-100,3-100,100, ,3.100.056  Severability of Provisions.,/article/118412
3-100-100,3-100,100, ,3.100.060  Grant Equal Opportunity Compliance Program.,/article/15101
3-100-100,3-100,100, ,3.100.061 Definitions.,/article/15102
3-100-100,3-100,100, ,3.100.062  Purpose.,/article/15103
3-100-100,3-100,100, ,3.100.063 Responsibility.,/article/15104
3-100-100,3-100,100, ,3.100.064  Compliance Monitoring.,/article/15105
3-100-100,3-100,100, ,3.100.065 Rules and Regulations.,/article/15106
3-100-100,3-100,100, ,3.100.080 Minority/Female Purchasing Program.,/article/15107
3-100-100,3-100,100, ,3.100.081 Definitions.,/article/15108
3-100-100,3-100,100, ,3.100.082 Purpose.,/article/15109
3-100-100,3-100,100, ,3.100.083 Liaison Officer.,/article/15110
3-100-100,3-100,100, ,3.100.084 Minority/Female Business Enterprise List.,/article/15111
3-100-100,3-100,100, ,3.100.085 Advertising.,/article/15112
3-100-100,3-100,100, ,3.100.086  Minority/Female Purchasing Associations.,/article/15113
3-100-100,3-100,100, ,3.100.089 Rules and Regulations.,/article/15114
3-100-100,3-100,100, ,3.100.090 Metropolitan Human Relations Commission Review and Evaluation.,/article/15115
3-101-101,3-101,101, ,3.101.010  Definitions.,/article/574719
3-101-101,3-101,101, ,3.101.020  Eligible Organizations.,/article/379585
3-101-101,3-101,101, ,3.101.030  Eligible Property.,/article/379587
3-101-101,3-101,101, ,3.101.040  Application Procedure.,/article/574720
3-101-101,3-101,101, ,3.101.050  Review of Application.,/article/574721
3-101-101,3-101,101, ,3.101.060  Annual Application Renewal.,/article/574722
3-101-101,3-101,101, ,3.101.070  Assessment Exemption.,/article/379595
3-101-101,3-101,101, ,3.101.080  Termination.,/article/379596
3-101-101,3-101,101, ,3.101.090  Implementation.,/article/574723
3-102-102,3-102,102, ,3.102.010  Purpose.,/article/408049
3-102-102,3-102,102, ,3.102.020  Definitions.,/article/499286
3-102-102,3-102,102, ,3.102.030  Benefit of the Exemption; Annual Maximum Number of Exemptions.,/article/408051
3-102-102,3-102,102, ,3.102.040  Exemption Requirements.,/article/499287
3-102-102,3-102,102, ,3.102.050  Application Review and Approval.,/article/408053
3-102-102,3-102,102, ,3.102.060    Compliance.,/article/689264
3-102-102,3-102,102, ,3.102.070  Designation of Homebuyer Opportunity Areas.,/article/499289
3-102-102,3-102,102, ,3.102.080  Termination of the Exemption.,/article/408056
3-102-102,3-102,102, ,3.102.090  Implementation.,/article/408057
3-103-103,3-103,103, ,3.103.010  Purpose.,/article/541435
3-103-103,3-103,103, ,3.103.020  Definitions.,/article/630457
3-103-103,3-103,103, ,3.103.030  Benefit of the Exemption; Annual Maximum Exemption Amount.,/article/541437
3-103-103,3-103,103, ,3.103.040  Program Requirements.,/article/707197
3-103-103,3-103,103, ,3.103.050  Application Review.,/article/541439
3-103-103,3-103,103, ,3.103.060  Application Approval.,/article/630459
3-103-103,3-103,103, ,3.103.070  Rental Project Compliance.,/article/630460
3-103-103,3-103,103, ,3.103.080  For-Sale Unit Compliance.,/article/541442
3-103-103,3-103,103, ,3.103.090  Extension of the Exemption for Low Income Housing Projects.,/article/630461
3-103-103,3-103,103, ,3.103.100  Termination of the Exemption.,/article/541444
3-103-103,3-103,103, ,3.103.110  Implementation.,/article/541445
3-106-106,3-106,106, ,3.106.010  Commission Action.,/article/15169
3-106-106,3-106,106, ,3.106.020 Filing Copies of Resolutions with City Auditor.,/article/15170
3-106-106,3-106,106, ,3.106.030  Council Review.,/article/15171
3-106-106,3-106,106, ,3.106.040 Exposition - Recreation Commission Action Not Subject to Council Review.,/article/15172
3-106-106,3-106,106, ,3.106.050 Council Initiation of Exposition - Recreation Commission Action.,/article/15173
3-106-106,3-106,106, ,"3.106.060 Amendment, Repeal or Alterations of Resolutions by Council.",/article/15174
3-106-106,3-106,106, ,3.106.070  Special Services Personnel as Special Police.,/article/412575
3-107-107,3-107,107, ,3.107.010 Created - Appointment.,/article/15178
3-107-107,3-107,107, ,3.107.020 Duties.,/article/15179
3-107-107,3-107,107, ,3.107.030 Meetings.,/article/15180
3-107-107,3-107,107, ,3.107.040 Chairperson.,/article/15181
3-107-107,3-107,107, ,3.107.050 Rules - Quorum.,/article/15182
3-107-107,3-107,107, ,3.107.060 Staff.,/article/15183
3-110-110,3-110,110, ,3.110.010  Creation and Function.,/article/15185
3-110-110,3-110,110, ,3.110.020  Jurisdiction.,/article/15186
3-114-114,3-114,114, ,3.114.010  Creation.,/article/502429
3-114-114,3-114,114, ,3.114.020  Functions.,/article/366447
3-114-114,3-114,114, ,3.114.030  Jurisdiction.,/article/366450
3-114-114,3-114,114, ,3.114.040 Policy.,/article/15211
3-114-114,3-114,114, ,3.114.050  Administration.,/article/379487
3-115-115,3-115,115, ,3.115.010  Definitions.,/article/165438
3-115-115,3-115,115, ,3.115.020  Cable Regulatory Commission.,/article/366451
3-115-115,3-115,115, ,3.115.030  General Powers & Duties.,/article/366452
3-115-115,3-115,115, ,3.115.040  Portland Community Media.,/article/366453
3-115-115,3-115,115, ,3.115.060  Annexations.,/article/165442
3-115-115,3-115,115, ,3.115.070  Cable Television Consumer Protection.,/article/165443
3-115-115,3-115,115, ,3.115.080  Definitions.,/article/165444
3-115-115,3-115,115, ,3.115.090  Local Office and Office Hours.,/article/165445
3-115-115,3-115,115, ,3.115.100  Telephone Answering Standard.,/article/165447
3-115-115,3-115,115, ,"3.115.110  Installations, Disconnections, Outages And Service Calls.",/article/165448
3-115-115,3-115,115, ,3.115.120  Notice Requirements.,/article/366454
3-115-115,3-115,115, ,3.115.130  Billing.,/article/165450
3-115-115,3-115,115, ,3.115.140  Reporting.,/article/165451
3-116-116,3-116,116, ,3.116.010  Created - Organization.,/article/248153
3-116-116,3-116,116, ,3.116.020 Procedures and Rules.,/article/15240
3-116-116,3-116,116, ,3.116.030   Duties.,/article/320156
3-122-122,3-122,122, ,3.122.010 Purpose.,/article/15244
3-122-122,3-122,122, ,3.122.020  Definitions.,/article/725708
3-122-122,3-122,122, ,3.122.030  Council Control.,/article/15246
3-122-122,3-122,122, ,3.122.040 Statutory Provisions Applicable.,/article/15247
3-122-122,3-122,122, ,3.122.050  Preliminary Institution of Economic Improvement District.,/article/725711
3-122-122,3-122,122, ,3.122.060  Final Plan and Ordinance Preparation.,/article/725713
3-122-122,3-122,122, ,3.122.070 Consideration of Final Plan and Ordinance.,/article/15250
3-122-122,3-122,122, ,3.122.080  Notice to Owners.,/article/725715
3-122-122,3-122,122, ,3.122.090  Exemption Process.,/article/725717
3-122-122,3-122,122, ,3.122.100 Hearing and Resolution Establishing District.,/article/15253
3-122-122,3-122,122, ,3.122.110  Preparation and Notice of Assessments.,/article/725719
3-122-122,3-122,122, ,3.122.120  Hearing on Assessments.,/article/725720
3-122-122,3-122,122, ,3.122.130 Amendments to Ordinance.,/article/15256
3-122-122,3-122,122, ,3.122.140 Assessments.,/article/15257
3-122-122,3-122,122, ,3.122.150 Limitation on Boundaries.,/article/15258
3-122-122,3-122,122, ,3.122.160 Continuation of Assessments.,/article/15259
3-122-122,3-122,122, ,3.122.170 Expenditure of Moneys.,/article/15260
3-122-122,3-122,122, ,3.122.180 Cost of Administration.,/article/15261
3-122-122,3-122,122, ,3.122.190 Limitation on Expenditures.,/article/15262
3-122-122,3-122,122, ,3.122.200 Administration.,/article/15263
3-122-122,3-122,122, ,3.122.210 Early Termination.,/article/15264
3-122-122,3-122,122, ,3.122.220 Surplus.,/article/15265
3-122-122,3-122,122, ,3.122.230  Entry and Collection of Assessments.,/article/725721
3-122-122,3-122,122, ,3.122.240 Economic Improvement Fund.,/article/15267
3-123-123,3-123,123, ,3.123.010  Created - Purpose.,/article/541404
3-123-123,3-123,123, ,3.123.020   Scope.,/article/541405
3-123-123,3-123,123, ,3.123.030  Membership.,/article/592870
3-123-123,3-123,123, ,3.123.040 Appointments - Composition.,/article/592872
3-123-123,3-123,123, ,3.123.050  Terms.,/article/541408
3-123-123,3-123,123, ,3.123.060  Standing Committees.,/article/541409
3-123-123,3-123,123, ,3.123.070  Staffing.,/article/541410
3-123-123,3-123,123, ,3.123.080  Meeting Schedule.,/article/541412
3-123-123,3-123,123, ,3.123.090  By-Laws.,/article/541413
3-123-123,3-123,123, ,3.123.100  Annual Report and Work Session.,/article/541414
3-124-124,3-124,124, ,3.124.010  Definitions.,/article/733721
3-124-124,3-124,124, ,3.124.020  Portland Bureau of Emergency Management.,/article/733722
3-124-124,3-124,124, ,3.124.030  Purpose.,/article/400271
3-124-124,3-124,124, ,3.124.040  Organization.,/article/733723
3-124-124,3-124,124, ,3.124.050  Director's Powers and Duties.,/article/400273
3-124-124,3-124,124, ,3.124.060  Staff and Delegation.,/article/733724
3-124-124,3-124,124, ,3.124.070  Neighborhood Emergency Team Program.,/article/359010
3-124-124,3-124,124, ,3.124.080  Neighborhood Emergency Teams.,/article/359012
3-124-124,3-124,124, ,3.124.090  Neighborhood Emergency Team Leaders.,/article/359013
3-125-125,3-125,125, ,3.125.010  Disaster Policy Council.,/article/359018
3-125-125,3-125,125, ,3.125.020  Duties.,/article/733725
3-125-125,3-125,125, ,3.125.030  Membership.,/article/733726
3-125-125,3-125,125, ,3.125.040  Procedures.,/article/359023
3-125-125,3-125,125, ,3.125.050  Staff Support to Disaster Policy Council.,/article/400277
3-126-126,3-126,126, ,3.126.010  Emergency Management Steering Committee.,/article/733727
3-126-126,3-126,126, ,3.126.020  Duties.,/article/400278
3-126-126,3-126,126, ,3.126.030  Membership.,/article/733728
3-126-126,3-126,126, ,3.126.040  Staff Support to the Emergency Management Steering Committee.,/article/400280
3-127-127,3-127,127, ,3.127.010  Bureau of Portland Fire and Police Disability and Retirement.,/article/143941
3-127-127,3-127,127, ,3.127.020  Purpose.,/article/143942
3-127-127,3-127,127, ,3.127.030  Organization.,/article/157140
3-127-127,3-127,127, ,3.127.040  Administrator's Powers and Duties.,/article/143944
3-127-127,3-127,127, ,3.127.050   Staff and Delegation.,/article/143945
3-128-128,3-128,128, ,3.128.010  Creation and Organization.,/article/366415
3-128-128,3-128,128, ,3.128.020  Purpose.,/article/366416
3-128-128,3-128,128, ,3.128.030  Director’s Powers and Duties.,/article/512771
3-128-128,3-128,128, ,3.128.040 Administrative Rulemaking Procedures.,/article/512772
3-129-129,3-129,129, ,3.129.010  Staffing and Membership.,/article/366421
3-129-129,3-129,129, ,3.129.020  Mission.,/article/366422
3-129-129,3-129,129, ,3.129.030   Jurisdiction,/article/189829
3-130-130,3-130,130, ,3.130.010  Definitions.,/article/542392
3-130-130,3-130,130, ,3.130.020  Timely and Adequate Notification of Right to Appeal Required.,/article/542393
3-131-131,3-131,131, ,3.131.010  Mission.,/article/585507
3-131-131,3-131,131, ,3.131.020  Membership and Staffing.,/article/585510
3-131-131,3-131,131, ,3.131.030  Purpose.,/article/585511
3-131-131,3-131,131, ,3.131.040  Organization and Meetings.,/article/585512
3-132-132,3-132,132, ,3.132.010  Purpose.,/article/670185
3-132-132,3-132,132, ,"3.132.020  Membership, Meetings, and Organization.",/article/670186
